id;neighbourhood_cleansed;neighbourhood_group_cleansed;latitude;longitude;property_type;room_type;accommodates;bathrooms;bathrooms_text;bedrooms;beds;amenities;instant_bookable;price
38263959;Sants;Sants-Montjuïc;41.3803;2.1366;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;3.0;"[""Hangers"", ""Kitchen"", ""Washer"", ""Heating"", ""Wifi"", ""Refrigerator"", ""Private patio or balcony"", ""Toaster"", ""Coffee maker"", ""Clothing storage"", ""Air conditioning"", ""Elevator"", ""Cooking basics"", ""Drying rack for clothing"", ""Hot water"", ""Bed linens"", ""Oven"", ""Wine glasses"", ""Dishes and silverware"", ""Iron"", ""Essentials"", ""TV"", ""Dining table"", ""Dryer"", ""Freezer"", ""Stove"", ""Coffee"", ""Hot water kettle"", ""Hair dryer"", ""Fire extinguisher"", ""Microwave""]";t;157.0
20596590;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38144;2.1827;Entire serviced apartment;Entire home/apt;4;;1 bath;2.0;;"[""Patio or balcony"", ""Building staff"", ""Coffee maker"", ""Shampoo"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Paid parking off premises"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""BBQ grill"", ""Beach access \u2013 Beachfront"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""Dryer"", ""Dishwasher"", ""Paid parking on premises"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Fire extinguisher"", ""Stove"", ""Shared pool"", ""Cooking basics"", ""Crib"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""High chair""]";t;155.0
1867951;la Sagrada Família;Eixample;41.40137;2.17277;Entire loft;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Shampoo"", ""Conditioner"", ""Pocket wifi"", ""Induction stove"", ""Refrigerator"", ""Books and reading material"", ""Host greets you"", ""Coffee maker: Nespresso"", ""Long term stays allowed"", ""Mini fridge"", ""Hot water"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""City skyline view"", ""Park view"", ""Shared gym nearby"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Clothing storage: closet"", ""Fast wifi \u2013 252 Mbps"", ""Shared backyard \u2013 Not fully fenced"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Sun loungers"", ""Paid parking garage off premises"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""AC - split type ductless system"", ""Outdoor dining area"", ""Shower gel""]";f;58.0
9,64246E+17;el Raval;Ciutat Vella;41.38520136629763;2.169456549013098;Private room in rental unit;Private room;1;;1 bath;;;"[""Dedicated workspace"", ""Wifi"", ""Washer"", ""Kitchen""]";f;34.0
7,70905E+17;el Poble Sec;Sants-Montjuïc;41.37315;2.16615;Entire rental unit;Entire home/apt;3;1.0;1 bath;1.0;2.0;"[""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Induction stove"", ""Refrigerator"", ""Host greets you"", ""Paid parking off premises"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Single level home"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Hangers"", ""Free washer \u2013 In unit"", ""Central air conditioning""]";t;96.0
4278322;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.39427;2.145;Entire rental unit;Entire home/apt;5;2.0;2 baths;3.0;3.0;"[""Free parking on premises"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""Smoke alarm"", ""Coffee maker: espresso machine"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Private patio or balcony"", ""Single level home"", ""Body soap"", ""Crib"", ""Luggage dropoff allowed"", ""60 inch HDTV with Netflix, standard cable, DVD player, premium cable"", ""Microwave"", ""Kitchen"", ""Bathtub"", ""Self check-in"", ""Cleaning products"", ""Coffee"", ""Cooking basics"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""AC - split type ductless system"", ""Heating"", ""Oven"", ""Extra pillows and blankets"", ""Baking sheet"", ""First aid kit"", ""Bosch stainless steel induction stove"", ""Children\u2019s dinnerware"", ""Drying rack for clothing"", ""Toaster"", ""High chair"", ""Dining table"", ""Smart lock"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Shower gel"", ""Carbon monoxide alarm"", ""Freezer"", ""Paid parking lot off premises"", ""Bidet"", ""Blender"", ""Safe"", ""Beach essentials"", ""Dishwasher"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Conditioner"", ""Shampoo"", ""Hair dryer"", ""Clothing storage: closet"", ""Elevator""]";t;390.0
1,25116E+18;la Bordeta;Sants-Montjuïc;41.36689084229909;2.135988985347657;Entire rental unit;Entire home/apt;3;1.0;1 bath;1.0;1.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Host greets you"", ""Coffee maker: Nespresso"", ""Smoking allowed"", ""Heating"", ""Outdoor playground"", ""Pets allowed"", ""Bed linens"", ""Exercise equipment"", ""Outdoor shower"", ""Portable fans"", ""Oven"", ""Dryer"", ""Dishwasher"", ""Paid parking on premises"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Pool"", ""First aid kit"", ""Fire extinguisher"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Sun loungers"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Private entrance"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Gym""]";f;180.0
925557;el Camp d'en Grassot i Gràcia Nova;Gràcia;41.40246;2.16584;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;3.0;"[""Coffee maker"", ""Clothing storage: wardrobe"", ""Children\u2019s books and toys"", ""Shampoo"", ""Host greets you"", ""Refrigerator"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Private patio or balcony"", ""Crib"", ""TV"", ""Microwave"", ""Kitchen"", ""Bathtub"", ""Cleaning products"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""Stove"", ""Oven"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""Drying rack for clothing"", ""Air conditioning"", ""Portable fans"", ""Dining table"", ""High chair"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Shower gel"", ""Bidet"", ""Dishwasher"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Hot water kettle"", ""Washer"", ""Hair dryer"", ""Toaster"", ""Elevator""]";f;100.0
1092780;la Vila de Gràcia;Gràcia;41.40019;2.15873;Entire rental unit;Entire home/apt;6;;1 bath;2.0;;"[""Patio or balcony"", ""Dedicated workspace"", ""Shampoo"", ""Refrigerator"", ""Host greets you"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Smoking allowed"", ""Heating"", ""Air conditioning"", ""Children\u2019s dinnerware"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Baking sheet"", ""Iron"", ""Bed linens"", ""Baby bath"", ""Portable fans"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Wine glasses"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Extra pillows and blankets"", ""Essentials"", ""High chair"", ""Shower gel""]";f;69.0
1,2445E+18;l'Antiga Esquerra de l'Eixample;Eixample;41.39292636110281;2.14706231646982;Private room in rental unit;Private room;2;3.0;3 baths;1.0;1.0;"[""Dedicated workspace"", ""TV"", ""Wifi"", ""Washer"", ""Kitchen"", ""Lock on bedroom door"", ""Cooking basics"", ""Air conditioning""]";f;35.0
1,21162E+18;Sant Antoni;Eixample;41.3834949;2.1624676;Entire rental unit;Entire home/apt;6;2.0;2 baths;4.0;4.0;"[""Shampoo"", ""Smoke alarm"", ""Host greets you"", ""Refrigerator"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Pets allowed"", ""TV"", ""Kitchen"", ""Cooking basics"", ""Bed linens"", ""Stove"", ""Oven"", ""Air conditioning"", ""Drying rack for clothing"", ""Portable fans"", ""Dishes and silverware"", ""Wifi"", ""Carbon monoxide alarm"", ""Central heating"", ""Hot water kettle"", ""Hot water"", ""Washer"", ""Hair dryer"", ""Toaster""]";t;120.0
19909684;el Camp d'en Grassot i Gràcia Nova;Gràcia;41.40394;2.17103;Private room in rental unit;Private room;1;;1 shared bath;;;"[""Breakfast"", ""Shampoo"", ""TV"", ""Washer"", ""Wifi"", ""First aid kit"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Essentials""]";f;22.0
31733303;el Poblenou;Sant Martí;41.39862;2.2044;Entire rental unit;Entire home/apt;2;;1 bath;2.0;;"[""Coffee maker"", ""Shampoo"", ""Conditioner"", ""Other electric stove"", ""Mosquito net"", ""Paid street parking off premises"", ""Refrigerator"", ""Bathtub"", ""Drying rack for clothing"", ""Books and reading material"", ""Host greets you"", ""Long term stays allowed"", ""Bluetooth sound system"", ""Hot water"", ""Baking sheet"", ""Laundromat nearby"", ""Pets allowed"", ""Babysitter recommendations"", ""Beach access \u2013 Beachfront"", ""Fast wifi \u2013 551 Mbps"", ""55 inch HDTV with Amazon Prime Video, Netflix, premium cable"", ""Iron"", ""Bed linens"", ""Portable fans"", ""Single level home"", ""Oven"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Beach essentials"", ""Waterfront"", ""Window guards"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Clothing storage: walk-in closet, closet, wardrobe, and dresser"", ""Window AC unit"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Radiant heating"", ""Kitchen"", ""Microwave"", ""Paid parking garage on premises"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""Body soap"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";t;136.0
23931498;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.39479;2.1478;Entire rental unit;Entire home/apt;4;1.0;1 bath;0.0;0.0;"[""Elevator"", ""TV"", ""Hangers"", ""City skyline view"", ""Kitchen"", ""Central air conditioning"", ""Hair dryer"", ""Exterior security cameras on property"", ""Wifi""]";t;169.0
8,99018E+17;Hostafrancs;Sants-Montjuïc;41.37567837832397;2.1429862552062326;Entire townhouse;Entire home/apt;10;0.0;0 baths;0.0;1.0;"[""Coffee maker"", ""Long term stays allowed"", ""Host greets you"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Hangers"", ""Iron"", ""Patio or balcony"", ""Microwave"", ""Kitchen"", ""Private entrance"", ""Bathtub"", ""Cleaning products"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""AC - split type ductless system"", ""Stove"", ""Oven"", ""Baking sheet"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Toaster"", ""Dining table"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Outdoor furniture"", ""Shower gel"", ""Freezer"", ""Bidet"", ""Dishwasher"", ""Essentials"", ""Hot water kettle"", ""Hot water"", ""Shampoo"", ""Hair dryer"", ""Clothing storage: closet""]";t;200.0
31480547;la Barceloneta;Ciutat Vella;41.38228;2.18732;Entire rental unit;Entire home/apt;3;1.0;1 bath;1.0;2.0;"[""Bed linens"", ""Heating"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Essentials"", ""Hangers"", ""Iron"", ""Dishes and silverware"", ""Wifi"", ""Washer"", ""Hair dryer"", ""Cooking basics""]";t;110.0
1,29772E+18;el Raval;Ciutat Vella;41.38415948350609;2.167239108311143;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Refrigerator"", ""Coffee maker: Nespresso"", ""Hot water"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Clothing storage: closet"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Room-darkening shades"", ""Other stove"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Essentials""]";t;120.0
5,94125E+17;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38504;2.18163;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Shampoo"", ""Refrigerator"", ""Drying rack for clothing"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Portable fans"", ""Coffee maker: espresso machine"", ""Wifi"", ""Dishes and silverware"", ""Courtyard view"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Teka stainless steel oven"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Free washer \u2013 In unit""]";f;100.0
9,97688E+17;el Poble Sec;Sants-Montjuïc;41.3722681;2.1694923;Entire rental unit;Entire home/apt;3;1.0;1 bath;1.0;1.0;"[""Shampoo"", ""Conditioner"", ""Refrigerator"", ""Host greets you"", ""Hot water"", ""Portable air conditioning"", ""Bed linens"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""First aid kit"", ""Fire extinguisher"", ""Cooking basics"", ""Clothing storage"", ""Cleaning products"", ""Washer"", ""Kitchen"", ""Hair dryer"", ""Body soap"", ""Essentials"", ""Shower gel""]";f;210.0
13490382;la Sagrada Família;Eixample;41.40408;2.18127;Private room;Private room;2;;1 bath;;;"[""Dryer"", ""TV"", ""Wifi"", ""Washer"", ""Kitchen"", ""Heating"", ""Essentials""]";f;50.0
1448933;la Sagrada Família;Eixample;41.40287;2.179877;Entire rental unit;Entire home/apt;5;1.0;1 bath;3.0;4.0;"[""Safe"", ""Shampoo"", ""Refrigerator"", ""Books and reading material"", ""Drying rack for clothing"", ""Smoking allowed"", ""Coffee maker: pour-over coffee"", ""Heating"", ""Hot water"", ""Children\u2019s books and toys"", ""Pack \u2019n play/Travel crib"", ""Baking sheet"", ""Babysitter recommendations"", ""Iron"", ""Bed linens"", ""Baby bath"", ""Changing table"", ""Oven"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Wine glasses"", ""First aid kit"", ""Clothing storage: closet"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""TV with Netflix, DVD player"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Paid crib - available upon request"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";t;250.0
8,92156E+17;la Vila Olímpica del Poblenou;Sant Martí;41.38942;2.19124;Private room in rental unit;Private room;3;1.0;1 shared bath;1.0;2.0;"[""Dedicated workspace"", ""Wifi"", ""Washer"", ""Sound system"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""First aid kit"", ""Books and reading material"", ""Exercise equipment"", ""Fire extinguisher"", ""Kitchen"", ""Heating""]";f;33.0
8,77298E+17;la Sagrada Família;Eixample;41.40648003938984;2.173731375502683;Entire rental unit;Entire home/apt;8;2.0;2 baths;4.0;8.0;"[""Dedicated workspace"", ""Refrigerator"", ""Drying rack for clothing"", ""Hot water"", ""Iron"", ""Bed linens"", ""Private patio or balcony"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Central heating"", ""Dining table"", ""Washer"", ""Gas stove"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Outdoor dining area"", ""Air conditioning""]";f;83.0
1,21867E+18;la Dreta de l'Eixample;Eixample;41.3923349;2.1739809;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;2.0;"[""Patio or balcony"", ""Shampoo"", ""Refrigerator"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Washer \u2013\u00a0In unit"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Cooking basics"", ""Crib"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Lockbox"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""High chair""]";t;162.0
9,57737E+17;Sant Antoni;Eixample;41.38357;2.16283;Entire rental unit;Entire home/apt;5;1.0;1 bath;2.0;4.0;"[""Patio or balcony"", ""Shampoo"", ""Refrigerator"", ""Bathtub"", ""Host greets you"", ""Coffee maker: Nespresso"", ""Smoking allowed"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Heating - split type ductless system"", ""Outdoor furniture"", ""Iron"", ""Self check-in"", ""Oven"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""First aid kit"", ""Fire extinguisher"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Clothing storage"", ""Free parking on premises"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Hair dryer"", ""Lockbox"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Extra pillows and blankets"", ""Central air conditioning"", ""Shower gel""]";t;250.0
45049217;la Sagrada Família;Eixample;41.40604;2.17369;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;4.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Coffee maker"", ""High chair - available upon request"", ""Refrigerator"", ""Host greets you"", ""Heating"", ""Iron"", ""Bed linens"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Air conditioning"", ""Essentials""]";f;200.0
17151423;la Sagrada Família;Eixample;41.40261;2.18045;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Patio or balcony"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Paid parking off premises"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Single level home"", ""Oven"", ""Dryer"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Exterior security cameras on property"", ""Cooking basics"", ""HDTV"", ""Washer"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";f;193.0
7,4098E+17;el Raval;Ciutat Vella;41.37714709999999;2.1751304;Entire condo;Entire home/apt;5;1.0;1 bath;2.0;3.0;"[""Safe"", ""Ceiling fan"", ""Dedicated workspace"", ""Blender"", ""Conditioner"", ""Rice maker"", ""50 inch HDTV with Amazon Prime Video, Netflix, standard cable"", ""Books and reading material"", ""Drying rack for clothing"", ""Host greets you"", ""Paid parking off premises"", ""Long term stays allowed"", ""Mini fridge"", ""Hot water"", ""Children\u2019s books and toys"", ""Portable air conditioning"", ""Cleaning available during stay"", ""Baking sheet"", ""Laundromat nearby"", ""Pets allowed"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""LG American style refrigerator"", ""Private patio or balcony"", ""Single level home"", ""Oven"", ""Dishwasher"", ""Shared gym nearby"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Board games"", ""Teka induction stove"", ""Window guards"", ""Central heating"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Coffee maker: drip coffee maker"", ""Shared beach access"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Timotea shampoo"", ""Microwave"", ""Various body soap"", ""Central air conditioning"", ""Fast wifi \u2013 290 Mbps"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Elevator"", ""Hangers"", ""Ethernet connection"", ""Clothing storage: wardrobe"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""Outdoor dining area"", ""Shower gel""]";f;104.0
